article_id,outlet,sentence,mention,label,probability
113,Fox News,"President Trump and his pollsters were “correct” in saying that the 2020 presidential election would be ""much closer"" than anybody expected, veteran Republican pollster Frank Luntz said Wednesday.",President Trump,positive,0.8291
113,Fox News,"“Published polling was so wrong,” Luntz told Fox News' Bret Baier as slow returns in key swing states, including Michigan and Pennsylvania, made it impossible to call the race for either Trump or Democratic nominee Joe Biden.",Trump,neutral,0.6092
113,Fox News,"For a second straight presidential election, Trump outperformed many of the public opinion surveys.",Trump,positive,0.899
113,Fox News,"Similarly, Trump carried Iowa by eight percentage points on Tuesday, though the final RCP average showed him with a 2-point advantage over Biden.",Trump,positive,0.7958
113,Fox News,"On Wednesday, Luntz cited a much-discussed ABC News/Washington Post poll published last week that showed Biden leading Trump by 17 percentage points among likely voters in Wisconsin.",Trump,neutral,0.6508
113,Fox News,"Actually Donald Trump was correct, Donald Trump’s pollsters were correct that this was a much closer election than anybody realized, and we are going through the ramifications of that right now.”",Donald Trump,positive,0.8129
113,Fox News,"Actually Donald Trump was correct, Donald Trump’s pollsters were correct that this was a much closer election than anybody realized, and we are going through the ramifications of that right now.”",Donald Trump,positive,0.811
113,Fox News,"Baier noted that after the 2016 election, “we heard there were adjustments being made, that pollsters … had a better sense of the Trump voter and that there was not really a thought that there was a shy Trump voter out there, but yet it’s actually worse poll-wise than it was in 2016.”
“Because it’s impossible to poll that,” Luntz responded.",Trump,negative,0.8395
113,Fox News,"Baier noted that after the 2016 election, “we heard there were adjustments being made, that pollsters … had a better sense of the Trump voter and that there was not really a thought that there was a shy Trump voter out there, but yet it’s actually worse poll-wise than it was in 2016.”
“Because it’s impossible to poll that,” Luntz responded.",Trump,negative,0.8395
113,Fox News,"“The fact is a lot of Trump people want to send a message to Washington, to the swamp.",Trump,negative,0.3821
113,Fox News,He went on to say that he has to make a “special effort” to get Trump supporters to participate in his polls.,Trump,positive,0.616
113,Fox News,"That’s the only way to get Trump people to participate.”
Fox News’ Paul Steinhauser contributed to this report.",Trump,neutral,0.479
114,Fox News,President Donald Trump received strong support from his base and chipped into Democratic margins among nonwhite voters to chalk up a string of wins in key swing states.,Donald Trump,positive,0.9725
114,Fox News,"Trump, on the other hand, continued to rely on his persona as the “Disruptor-in-Chief,” appealing to voters who appreciated his ability to shake up politics and wanted him to continue the job.",Trump,positive,0.9281
114,Fox News,Trump won among those who cast their votes on Election Day by 31 points.,Trump,positive,0.9139
114,Fox News,Those who voted early in-person split almost even (Trump +3).,Trump,neutral,0.7704
114,Fox News,"College graduates went for Biden (+17 points), noncollege voters went for Trump (+2 points).",Trump,neutral,0.5045
114,Fox News,"Biden won city dwellers (+34 points), while Trump won rural areas (+21 points).",Trump,positive,0.7521
114,Fox News,"Trump once again ran up the score with his base, particularly White evangelicals, rural voters, Whites without a college degree, and conservatives.",Trump,positive,0.927
114,Fox News,"Trump made gains with Hispanic voters, garnering 34 percent compared to 28 percent in 2016 (references to 2016 data throughout are based on Pew Research Center’s validated voter data).",Trump,positive,0.9389
114,Fox News,"At the same time, Biden was able to close the gap among seniors – a group that went for Trump by 9 points four years ago.",Trump,neutral,0.488
114,Fox News,"Trump carrying rural areas, the crucial battles were in the suburbs.",Trump,neutral,0.5244
114,Fox News,Suburban Whites preferred Trump by 2 points.,Trump,neutral,0.519
114,Fox News,"Trump had a major advantage with noncollege Whites (+24 points), and especially with noncollege White men (+30 points).",Trump,positive,0.8852
114,Fox News,"Overall, White voters went for Trump by 12 points after voting for him by 15 points in 2016.",Trump,positive,0.6493
114,Fox News,"Despite Trump’s attempts to connect Biden to the far-left wing of the Democratic Party, self-described moderates voted for Biden by a wide margin.",Trump,negative,0.9217
114,Fox News,"Most Republicans backed Trump, but a meaningful number (8 percent) defected to Biden.",Trump,positive,0.5782
114,Fox News,"Fewer Democrats (4 percent) pulled the lever – or, in this day and age, sealed the envelope – for Trump.",Trump,neutral,0.5623
114,Fox News,"At the same time, voters responded to Trump’s brand as a political outsider willing to disrupt the system.",Trump,positive,0.8195
114,Fox News,"Four-in-ten (41 percent) wanted the next president to shake up the political system, and these voters went for Trump by 17 points.",Trump,positive,0.8307
114,Fox News,A similar number (40 percent) said Trump has brought positive change to Washington.,Trump,positive,0.9564
114,Fox News,Voters who said Trump had not changed the way Washington works may still be looking for him to further drain the swamp – they backed the president by 20 points.,Trump,negative,0.8287
114,Fox News,Trump’s marks on honesty (39 percent) and empathy (44 percent) were lower – but half of voters saw him as a strong leader (50 percent) and seven-in-ten as someone who stands up for what he believes (71 percent).,Trump,negative,0.8805
114,Fox News,Throughout the campaign – and particularly in the final two weeks – Trump accused Biden of improperly profiting from the vice presidency.,Trump,neutral,0.9161
114,Fox News,More said corruption would be a major problem if Trump was re-elected (52 percent) than thought it would be an issue under a Biden administration (44 percent).,Trump,negative,0.9198
114,Fox News,"Trump also attacked Biden’s mental capacity, and 48 percent felt Biden lacked the necessary mental fitness for the presidency – about the same as had doubts about Trump’s mental acuity (50 percent).",Trump,negative,0.8653
114,Fox News,"Trump also attacked Biden’s mental capacity, and 48 percent felt Biden lacked the necessary mental fitness for the presidency – about the same as had doubts about Trump’s mental acuity (50 percent).",Trump,negative,0.8749
114,Fox News,"Both candidates accused each other of being too cozy with extremist groups, but voters were more likely to see this as an issue with Trump.",Trump,negative,0.6261
114,Fox News,"Trump’s favorability, on the other hand, was underwater by 8 points (45 percent favorable vs. 53 percent unfavorable).",Trump,negative,0.9352
114,Fox News,"By a wide margin, Trump supporters said their vote was mostly cast in favor of the president (79 percent) rather than against Biden (21 percent).",Trump,positive,0.7279
114,Fox News,"Biden voters were split: 49 percent described their vote as for Biden; 51 percent as against Trump.
Views on the Issues
Overall, voters said the most important issues facing the country were the pandemic and the economy, followed distantly by health care and racism.",Trump,negative,0.8595
114,Fox News,"Three-in-ten (28 percent) said the economy was the single most important factor to their vote, and they broke for Trump by a narrower 56-42 percent.",Trump,negative,0.9363
114,Fox News,"Those personally affected by the pandemic in at least one of these ways backed Biden (+12 points), while those who had not been affected broke for Trump (+12 points).",Trump,negative,0.5156
114,Fox News,Trump was on the wrong side of public opinion on several issues related to the pandemic.,Trump,negative,0.9897
114,Fox News,"Most voters (78 percent) favored a national mask mandate, including 95 percent of Biden voters and 58 percent of Trump supporters.",Trump,neutral,0.6953
114,Fox News,"And despite Trump’s arguments against lockdowns on economic grounds, voters were also more likely to prioritize limiting the spread of the virus over restarting the economy.",Trump,negative,0.874
114,Fox News,"Those who emphasized economic reopening went for Trump, 12-85 percent.",Trump,positive,0.8721
114,Fox News,Trump’s job rating on the pandemic (44 percent approve) lagged well behind that of National Institute of Allergy and Infection Disease Director Anthony Fauci (74 percent approve) and voters’ assessment of their state’s governor (62 percent).,Trump,negative,0.9532
114,Fox News,"Voters believed Trump would do a better job handling the economy, by about the same margin as Biden’s edge on the pandemic.",Trump,positive,0.9149
114,Fox News,"Biden won these voters by 41 points, while Trump won those who were not concerned by 82 points.",Trump,positive,0.8069
114,Fox News,"During the 2018 midterms, 53 percent were against Trump’s signature immigration policy.",Trump,negative,0.8578
114,Fox News,"Florida
Donald Trump won Florida four years ago by about a two points, and tonight he repeated the feat.",Donald Trump,positive,0.7197
114,Fox News,"Trump won White voters by a robust 23-point margin, thanks in large part to a 33-point win among noncollege White men.",Trump,positive,0.9452
114,Fox News,"Seniors, a pivotal voting bloc in Florida, went for Trump.",Trump,neutral,0.4723
114,Fox News,"Despite winning the state, voters narrowly disapproved of Trump’s handling of the pandemic.",Trump,negative,0.9807
114,Fox News,Immigration is perennially a key issue in Florida and was a major focus of Trump’s time in office.,Trump,neutral,0.794
